store,dept,week_date,store_type,store_size,is_holiday,actual_weekly_sales,forecast_weekly_sales,forecast_error,abs_forecast_error,forecast_variance_pct,temperature,fuel_price,cpi,unemployment,markdown1,markdown2,markdown3,markdown4,markdown5,volume_tier,target_sales_per_labor_hour,required_labor_hours,required_associates,scheduled_labor_hours,scheduled_associates,callout_rate,available_labor_hours,flex_pool_hours,labor_gap_hours,labor_gap_associates,coverage_pct,overtime_risk_hours,overtime_risk_flag,avg_hourly_rate,estimated_overtime_cost,productivity_sales_per_labor_hour,productivity_to_target_pct,site_readiness_score,site_readiness_status,recommendation
1,46,2012-08-03,A,151315,0,20254.83,18814.256,1440.5741406250015,1440.5741406250015,0.0765682231278456,86.11,3.417,221.9498642,6.908,27584.78,119.98,30.23,12007.04,4661.71,"High Volume",1250,15.0514048,1,14.80916808,1,0.045,14.1427555164,0.740458404,0.9086492836000009,1,0.9396302673621534,0.1681908796000009,"At Risk",18.5,4.667296908900025,1432.1699881266006,1.1457359905012805,92.4,Ready,"Staffing balanced"
1,46,2012-08-10,A,151315,0,17599.96,18932.61,-1332.6493750000009,1332.6493750000009,-0.0703891021361127,85.05,3.494,221.9584329,6.908,11436.22,245,6.85,6964.26,4836.22,"High Volume",1250,15.146088,1,14.45757544,1,0.045,13.806984545199999,0.7228787720000001,1.3391034548000018,1,0.9115875033341941,0.6162246828000018,"At Risk",18.5,17.10023494770005,1274.714253672329,1.0197714029378633,89.4,Ready,"Staffing balanced"
1,46,2012-08-17,A,151315,0,18300.93,17461.168,839.7620312500003,839.7620312500003,0.0480931191288526,84.85,3.571,222.0384109,6.908,3662.06,137.86,4.84,2752.2,3446.15,"High Volume",1250,13.968934400000002,1,14.41578628,1,0.045,13.7670758974,0.720789314,0.20185850260000215,1,0.9855494702158525,0,Covered,18.5,0,1329.325859491793,1.0634606875934343,93.9,Ready,"Staffing balanced"
1,46,2012-08-24,A,151315,0,17691.64,18219.605,-527.9654687500006,527.9654687500006,-0.0289778760388395,77.66,3.62,222.1719457,6.908,6237.83,260.06,2.97,3463.03,7988.25,"High Volume",1250,14.575683999999999,1,14.40102748,1,0.045,13.752981243399999,0.7200513740000001,0.8227027566,1,0.9435564906182105,0.10265138259999995,"At Risk",18.5,2.8485758671499988,1286.3858160564384,1.0291086528451507,92,Ready,"Staffing balanced"
1,46,2012-08-31,A,151315,0,18039.38,17837.059,202.32140625000105,202.32140625000105,0.0113427561605304,80.49,3.638,222.3054805,6.908,21442.73,102.32,21.7,13209.64,3032.96,"High Volume",1250,14.269647200000001,1,14.47408256,1,0.045,13.8227488448,0.7237041280000001,0.4468983552000019,1,0.9686818917849629,0,Covered,18.5,0,1305.0501172048903,1.0440400937639123,93.7,Ready,"Staffing balanced"
1,46,2012-09-07,A,151315,1,19145.58,17836.982,1308.5975781250015,1308.5975781250015,0.0733642915138021,83.96,3.73,222.4390153,6.908,5204.68,35.74,50.94,4120.32,2737.17,"High Volume",1250,14.2695856,1,14.8822456216,1,0.075,13.76607719998,0.74411228108,0.5035084000199994,1,0.9647145744708943,0,Covered,18.5,0,1390.779647816287,1.1126237182530296,88.4,Ready,"Staffing balanced"
1,46,2012-09-14,A,151315,0,17207.35,18583.73,-1376.3804687500017,1376.3804687500017,-0.0740637339238477,74.97,3.717,222.5820193,6.908,17212.52,7,18.79,1523.11,7992.72,"High Volume",1250,14.866984,1,14.34279588,1,0.045,13.6973700654,0.7171397939999999,1.169613934600001,1,0.9213280962298741,0.452474140600001,"At Risk",18.5,12.55615740165003,1256.2521066336903,1.0050016853069523,89.3,Ready,"Staffing balanced"
1,46,2012-09-21,A,151315,0,17162.62,16962.74,199.87976562499895,199.87976562499895,0.0117834596806442,69.87,3.721,222.7818386,6.908,6352.3,7.64,4.69,1010.06,6456.71,"High Volume",1250,13.570192,1,14.128454199999998,1,0.045,13.492673760999997,0.70642271,0.07751823900000332,1,0.9942876092689032,0,Covered,18.5,0,1271.9954772498706,1.0175963817998965,94,Ready,"Staffing balanced"
1,46,2012-09-28,A,151315,0,16773.28,17101.658,-328.37820312500116,328.37820312500116,-0.0192015416999151,76.08,3.666,222.9816579,6.908,3666.27,7.64,1.65,1417.96,4744.28,"High Volume",1250,13.6813264,1,14.024766279999998,1,0.045,13.393651797399997,0.7012383139999999,0.28767460260000277,1,0.9789731935201836,0,Covered,18.5,0,1252.3306006249964,1.001864480499997,92.9,Ready,"Staffing balanced"
1,46,2012-10-05,A,151315,0,18795.49,18792.695,2.7946875000016007,2.7946875000016007,0.0001487113718138,68.55,3.617,223.1814772,6.573,8077.89,0,18.22,3617.43,3626.14,"High Volume",1250,15.034156,1,13.77661068,1,0.045,13.156663199399999,0.688830534,1.8774928006000007,1,0.8751181775285556,1.1886622666000006,"At Risk",18.5,32.98537789815002,1428.5909516067234,1.1428727612853786,91.8,Ready,"Staffing balanced"
1,46,2012-10-12,A,151315,0,16291.79,18623.99,-2332.200234374999,2332.200234374999,-0.125225593711404,62.99,3.601,223.3812965,6.573,2086.18,0,8.11,602.36,5926.45,"High Volume",1250,14.899192000000001,1,13.707993039999998,1,0.045,13.091133353199998,0.685399652,1.8080586468000028,1,0.8786472013515899,1.1226589948000028,"At Risk",18.5,31.153787105700076,1244.4904165625685,0.9955923332500548,86,Ready,"Staffing balanced"
1,46,2012-10-19,A,151315,0,16784.5,16988.072,-203.572265625,203.572265625,-0.0119832469771702,67.97,3.594,223.4257233,6.573,950.33,0,4.93,80.25,2312.85,"High Volume",1250,13.5904576,1,13.52854328,1,0.045,12.9197588324,0.676427164,0.6706987676000011,1,0.9506492873646873,0,Covered,18.5,0,1299.1341570485088,1.039307325638807,92.9,Ready,"Staffing balanced"
1,46,2012-10-26,A,151315,0,17950.88,17073.373,877.506953125001,877.506953125001,0.0513962267863416,69.16,3.506,223.4442513,6.573,2585.85,31.75,6,1057.16,1305.01,"High Volume",1250,13.6586984,1,13.45443176,1,0.045,12.8489823308,0.6727215879999999,0.8097160692000003,1,0.9407179186854291,0.13699448120000035,"At Risk",18.5,3.8015968533000097,1397.0662841500186,1.117653027320015,93,Ready,"Staffing balanced"
1,48,2012-08-03,A,151315,0,568,419.95544,148.0445556640625,148.0445556640625,0.3525244348198909,86.11,3.417,221.9498642,6.908,27584.78,119.98,30.23,12007.04,4661.71,"Low Volume",700,0.5999363428571429,1,0.5172965,1,0.045,0.4940181575,0.025864825,0.10591818535714292,1,0.8234509600590004,0.08005336035714292,"At Risk",18.5,2.221480749910716,1149.755310360227,1.6425075862288956,83.4,Watch,"Staffing balanced"
1,48,2012-08-10,A,151315,0,796,500.57324,295.4267578125,295.4267578125,0.5901768870455162,85.05,3.494,221.9584329,6.908,11436.22,245,6.85,6964.26,4836.22,"Low Volume",700,0.7151046285714285,1,0.5901,1,0.045,0.5635454999999999,0.029505,0.15155912857142861,1,0.7880602047364736,0.12205412857142861,"At Risk",18.5,3.387002067857144,1412.485770891614,2.017836815559449,79.4,Watch,"Staffing balanced"
1,48,2012-08-17,A,151315,0,466,665.3571,-199.35711669921875,199.35711669921875,-0.2996242344084524,84.85,3.571,222.0384109,6.908,3662.06,137.86,4.84,2752.2,3446.15,"Low Volume",700,0.9505101428571427,1,0.78225,1,0.045,0.7470487499999999,0.0391125,0.20346139285714282,1,0.7859450586760103,0.16434889285714283,"At Risk",18.5,4.560681776785714,623.7879388727979,0.8911256269611398,73.1,Watch,"Staffing balanced"
1,48,2012-08-31,A,151315,0,1531,455.01956,1075.980438232422,1075.980438232422,2.3646905070468764,80.49,3.638,222.3054805,6.908,21442.73,102.32,21.7,13209.64,3032.96,"Low Volume",700,0.6500279428571428,1,0.76895,1,0.045,0.73434725,0.0384475,-0.08431930714285718,-0,1.1297164346077782,0,Covered,18.5,0,2084.844737962864,2.9783496256612345,82.4,Watch,"Staffing balanced"
1,48,2012-09-07,A,151315,1,1558,1241.8588,316.1412353515625,316.1412353515625,0.254571006261779,83.96,3.73,222.4390153,6.908,5204.68,35.74,50.94,4120.32,2737.17,"Low Volume",700,1.774084,1,1.246931,1,0.075,1.153411175,0.06234655,0.620672825,1,0.6501446239298703,0.558326275,"At Risk",18.5,15.49355413125,1350.775884410865,1.9296798348726643,73.6,Watch,"Staffing balanced"
1,48,2012-09-14,A,151315,0,724,1237.8733,-513.873291015625,513.873291015625,-0.4151259218090187,74.97,3.717,222.5820193,6.908,17212.52,7,18.79,1523.11,7992.72,"Low Volume",700,1.7683904285714285,1,1.5228499999999998,1,0.045,1.4543217499999999,0.0761425,0.3140686785714286,1,0.822398564538067,0.23792617857142861,"At Risk",18.5,6.602451455357143,497.82656416986134,0.7111808059569448,63.3,"At Risk","Staffing balanced"
1,48,2012-09-21,A,151315,0,1101,749.88385,351.11614990234375,351.11614990234375,0.4682273792889638,69.87,3.721,222.7818386,6.908,6352.3,7.64,4.69,1010.06,6456.71,"Low Volume",700,1.071262642857143,1,1.49765,1,0.045,1.43025575,0.0748825,-0.3589931071428569,-0,1.3351121310320255,0,Covered,18.5,0,769.7923955208711,1.099703422172673,92,Ready,"Staffing balanced"
1,48,2012-09-28,A,151315,0,2672,892.6466,1779.3533935546875,1779.3533935546875,1.9933458332860403,76.08,3.666,222.9816579,6.908,3666.27,7.64,1.65,1417.96,4744.28,"Low Volume",700,1.2752094285714286,1,1.7198999999999998,1,0.045,1.6425044999999998,0.0859949999999999,-0.3672950714285712,-0,1.2880272551309777,0,Covered,18.5,0,1626.7839753254864,2.3239771076078375,83.4,Watch,"Staffing balanced"
1,48,2012-10-05,A,151315,0,1361,2286.2761,-925.276123046875,925.276123046875,-0.4047088248526069,68.55,3.617,223.1814772,6.573,8077.89,0,18.22,3617.43,3626.14,"Low Volume",700,3.266108714285714,1,2.11925,1,0.045,2.02388375,0.1059625,1.2422249642857142,1,0.6196620893688213,1.1362624642857142,"At Risk",18.5,31.531283383928567,672.4694538409135,0.9606706483441622,62.4,"At Risk","Staffing balanced"
1,48,2012-10-12,A,151315,0,2657,1439.642,1217.3580322265625,1217.3580322265625,0.8455977663038948,62.99,3.601,223.3812965,6.573,2086.18,0,8.11,602.36,5926.45,"Low Volume",700,2.0566314285714284,1,2.0503,1,0.045,1.9580365,0.102515,0.09859492857142849,1,0.9520599913033935,0,Covered,18.5,0,1356.9716397013028,1.9385309138590041,83.2,Watch,"Staffing balanced"
1,48,2012-10-19,A,151315,0,784,2179.266,-1395.26611328125,1395.26611328125,-0.6402458629434857,67.97,3.594,223.4257233,6.573,950.33,0,4.93,80.25,2312.85,"Low Volume",700,3.113237142857143,1,2.72685,1,0.045,2.60414175,0.1363425,0.5090953928571427,1,0.8364739435204331,0.37275289285714264,"At Risk",18.5,10.343892776785708,301.0588805313689,0.43008411504481275,50.2,"At Risk","Staffing balanced"
1,48,2012-10-26,A,151315,0,3341,1121.9653,2219.03466796875,2219.03466796875,1.9778103695515463,69.16,3.506,223.4442513,6.573,2585.85,31.75,6,1057.16,1305.01,"Low Volume",700,1.6028075714285714,1,2.6159000000000003,1,0.045,2.4981845000000003,0.130795,-0.8953769285714288,-0,1.5586303337545289,0,Covered,18.5,0,1337.3711989646881,1.9105302842352687,83.4,Watch,"Staffing balanced"
1,49,2012-08-03,A,151315,0,11140.28,11371.674,-231.39382812499937,231.39382812499937,-0.0203482646110288,86.11,3.417,221.9498642,6.908,27584.78,119.98,30.23,12007.04,4661.71,"Medium Volume",950,11.970183157894738,1,9.921014526315789,1,0.045,9.474568872631577,0.4960507263157894,2.4956142852631604,1,0.7915141103235986,1.999563558947371,"At Risk",18.5,55.487888760789545,1175.8086462572485,1.2376933118497353,88.3,Ready,"Staffing balanced"
1,49,2012-08-10,A,151315,0,13369.91,12387.744,982.165859375,982.165859375,0.0792852877994174,85.05,3.494,221.9584329,6.908,11436.22,245,6.85,6964.26,4836.22,"Medium Volume",950,13.03973052631579,1,10.436236631578948,1,0.045,9.966605983157896,0.5218118315789474,3.0731245431578937,1,0.7643260697024414,2.5513127115789462,"At Risk",18.5,70.79892774631577,1341.4707095467795,1.4120744311018731,86,Ready,"Staffing balanced"
1,49,2012-08-17,A,151315,0,11468.38,12713.98,-1245.6004687500008,1245.6004687500008,-0.0979709282872969,84.85,3.571,222.0384109,6.908,3662.06,137.86,4.84,2752.2,3446.15,"Medium Volume",950,13.383136842105262,1,11.751613263157896,1,0.045,11.22279066631579,0.5875806631578948,2.1603461757894724,1,0.8385769942221083,1.5727655126315776,"At Risk",18.5,43.64424297552628,1021.8830895974318,1.0756664101025597,87.2,Ready,"Staffing balanced"
1,49,2012-08-24,A,151315,0,11500.31,12293.812,-793.5015234375005,793.5015234375005,-0.0645447932827611,77.66,3.62,222.1719457,6.908,6237.83,260.06,2.97,3463.03,7988.25,"Medium Volume",950,12.940854736842105,1,11.743332263157896,1,0.045,11.21488231131579,0.5871666131578949,1.7259724255263151,1,0.8666260876406765,1.1388058123684202,"At Risk",18.5,31.60186129322366,1025.450796607666,1.0794218911659643,89.3,Ready,"Staffing balanced"
1,49,2012-08-31,A,151315,0,12065.15,11382.002,683.1480468749996,683.1480468749996,0.0600200254479342,80.49,3.638,222.3054805,6.908,21442.73,102.32,21.7,13209.64,3032.96,"Medium Volume",950,11.981054736842106,1,12.244553263157892,1,0.045,11.693548366315786,0.6122276631578947,0.28750637052631944,1,0.9760032503947896,0,Covered,18.5,0,1031.7783466611932,1.086082470169677,93.8,Ready,"Staffing balanced"
1,49,2012-09-07,A,151315,1,12632.79,11981.065,651.7245703125009,651.7245703125009,0.0543962116004819,83.96,3.73,222.4390153,6.908,5204.68,35.74,50.94,4120.32,2737.17,"Medium Volume",950,12.611647368421053,1,13.232056710526315,1,0.075,12.239652457236842,0.6616028355263158,0.3719949111842116,1,0.9705038604143287,0,Covered,18.5,0,1032.1199923067024,1.08644209716495,88.7,Ready,"Staffing balanced"
1,49,2012-09-14,A,151315,0,9414.79,13459.19,-4044.400429687499,4044.400429687499,-0.3004935884380234,74.97,3.717,222.5820193,6.908,17212.52,7,18.79,1523.11,7992.72,"Medium Volume",950,14.167568421052632,1,12.292972999999998,1,0.045,11.739789214999998,0.6146486499999999,2.4277792060526338,1,0.828638257892934,1.8131305560526338,"At Risk",18.5,50.314372930460586,801.9556252313856,0.8441638160330375,73.6,Watch,"Staffing balanced"
1,49,2012-09-21,A,151315,0,9011.1,10356.585,-1345.4849609374996,1345.4849609374996,-0.1299158908088273,69.87,3.721,222.7818386,6.908,6352.3,7.64,4.69,1010.06,6456.71,"Medium Volume",950,10.90166842105263,1,11.76336294736842,1,0.045,11.23401161473684,0.5881681473684209,-0.33234319368420984,-0,1.030485534951917,0,Covered,18.5,0,802.1266408679147,0.8443438324925419,87.9,Ready,"Staffing balanced"
1,49,2012-09-28,A,151315,0,9590.05,9886.726,-296.6755859375007,296.6755859375007,-0.0300074664112737,76.08,3.666,222.9816579,6.908,3666.27,7.64,1.65,1417.96,4744.28,"Medium Volume",950,10.40708,1,11.121408789473683,1,0.045,10.620945393947368,0.5560704394736843,-0.21386539394736737,-0,1.0205499903860995,0,Covered,18.5,0,902.9375111433251,0.9504605380456054,92.9,Ready,"Staffing balanced"
1,49,2012-10-05,A,151315,0,11093.34,11052.101,41.239414062500146,41.239414062500146,0.0037313643448895,68.55,3.617,223.1814772,6.573,8077.89,0,18.22,3617.43,3626.14,"Medium Volume",950,11.63379052631579,1,10.48309352631579,1,0.045,10.011354317631579,0.5241546763157895,1.6224362086842117,1,0.8605410502265587,1.0982815323684223,"At Risk",18.5,30.477312523223716,1108.0758554777024,1.1663956373449498,91.2,Ready,"Staffing balanced"
1,49,2012-10-12,A,151315,0,9710.08,11174.229,-1464.148515625,1464.148515625,-0.1310290472024687,62.99,3.601,223.3812965,6.573,2086.18,0,8.11,602.36,5926.45,"Medium Volume",950,11.762346315789474,1,10.08607747368421,1,0.045,9.63220398736842,0.5043038736842105,2.130142328421053,1,0.8189015804132884,1.6258384547368427,"At Risk",18.5,45.11701711894739,1008.0849629777053,1.0611420662923214,85.1,Ready,"Staffing balanced"
1,49,2012-10-19,A,151315,0,11082.52,10968.966,113.55417968750044,113.55417968750044,0.0103523141149021,67.97,3.594,223.4257233,6.573,950.33,0,4.93,80.25,2312.85,"Medium Volume",950,11.546280000000001,1,10.162231210526317,1,0.045,9.704930806052632,0.5081115605263158,1.8413491939473694,1,0.8405244638145473,1.3332376334210536,"At Risk",18.5,36.997344327434234,1141.9473483611253,1.2020498403801319,90.3,Ready,"Staffing balanced"
1,49,2012-10-26,A,151315,0,8775.52,9470.478,-694.9575390624996,694.9575390624996,-0.0733814674282301,69.16,3.506,223.4442513,6.573,2585.85,31.75,6,1057.16,1305.01,"Medium Volume",950,9.968924210526314,1,10.696439526315787,1,0.045,10.215099747631577,0.5348219763157894,-0.24617553710526252,-0,1.0246942931761205,0,Covered,18.5,0,859.0733538392172,0.9042877408833866,90.8,Ready,"Staffing balanced"
1,52,2012-08-03,A,151315,0,1638.4,1777.8074,-139.4073730468749,139.4073730468749,-0.0784153419320976,86.11,3.417,221.9498642,6.908,27584.78,119.98,30.23,12007.04,4661.71,"Low Volume",700,2.5397248571428572,1,2.7224085,1,0.045,2.5999001175,0.136120425,-0.0601752603571426,-0,1.0236936139707822,0,Covered,18.5,0,630.1780552921568,0.9002543647030812,90.6,Ready,"Staffing balanced"
1,52,2012-08-10,A,151315,0,1342.35,2005.1353,-662.7852539062501,662.7852539062501,-0.3305439134916524,85.05,3.494,221.9584329,6.908,11436.22,245,6.85,6964.26,4836.22,"Low Volume",700,2.8644789999999998,1,2.4638704999999996,1,0.045,2.3529963274999997,0.1231935249999999,0.5114826725000001,1,0.8214395453763145,0.3882891475000002,"At Risk",18.5,10.775023843125005,570.4853782862524,0.8149791118375034,71,Watch,"Staffing balanced"
1,52,2012-08-17,A,151315,0,1923.3,1442.1414,481.15864257812495,481.15864257812495,0.3336418029355286,84.85,3.571,222.0384109,6.908,3662.06,137.86,4.84,2752.2,3446.15,"Low Volume",700,2.060202,1,2.4263365,1,0.045,2.3171513575000002,0.121316825,-0.25694935750000036,-0,1.1247204679444056,0,Covered,18.5,0,830.0277812128204,1.185753973161172,93.7,Ready,"Staffing balanced"
1,52,2012-08-24,A,151315,0,1690.81,1696.0101,-5.200131835937555,5.200131835937555,-0.0030660971525614,77.66,3.62,222.1719457,6.908,6237.83,260.06,2.97,3463.03,7988.25,"Low Volume",700,2.4228715714285713,1,2.389443,1,0.045,2.2819180649999997,0.11947215,0.14095350642857163,1,0.941823781297057,0.02148135642857163,"At Risk",18.5,0.5961076408928627,740.9599958620776,1.0585142798029679,93.2,Ready,"Staffing balanced"
1,52,2012-08-31,A,151315,0,1950.34,1746.8354,203.50455078124992,203.50455078124992,0.1164989815567715,80.49,3.638,222.3054805,6.908,21442.73,102.32,21.7,13209.64,3032.96,"Low Volume",700,2.4954791428571426,1,2.308201,1,0.045,2.204331955,0.11541005,0.2911471878571428,1,0.8833301457595834,0.1757371378571428,"At Risk",18.5,4.876705575535713,884.7759955464603,1.2639657079235147,89.5,Ready,"Staffing balanced"
1,52,2012-09-07,A,151315,1,1902.03,2149.3193,-247.28933593750003,247.28933593750003,-0.1150547207214493,83.96,3.73,222.4390153,6.908,5204.68,35.74,50.94,4120.32,2737.17,"Low Volume",700,3.070456142857143,1,2.5624228,1,0.075,2.37024109,0.12812114,0.7002150528571431,1,0.7719508046105573,0.5720939128571432,"At Risk",18.5,15.875606081785723,802.4626726895533,1.1463752466993617,79.8,Watch,"Staffing balanced"
1,52,2012-09-14,A,151315,0,1830.37,2067.8325,-237.4625195312501,237.4625195312501,-0.1148364373266939,74.97,3.717,222.5820193,6.908,17212.52,7,18.79,1523.11,7992.72,"Low Volume",700,2.9540464285714285,1,2.6132679999999997,1,0.045,2.4956709399999997,0.1306633999999999,0.45837548857142885,1,0.8448313187842825,0.32771208857142897,"At Risk",18.5,9.094010457857154,733.4180042181363,1.047740006025909,86.3,Ready,"Staffing balanced"
1,52,2012-09-21,A,151315,0,1759.82,1791.0077,-31.187690429687564,31.187690429687564,-0.0174134877233303,69.87,3.721,222.7818386,6.908,6352.3,7.64,4.69,1010.06,6456.71,"Low Volume",700,2.558582428571429,1,2.5807425,1,0.045,2.4646090875,0.129037125,0.09397334107142896,1,0.9632713255504148,0,Covered,18.5,0,714.0361564539594,1.0200516520770848,92.8,Ready,"Staffing balanced"
1,52,2012-09-28,A,151315,0,2169.68,1880.7186,288.96137207031234,288.96137207031234,0.1536441271857894,76.08,3.666,222.9816579,6.908,3666.27,7.64,1.65,1417.96,4744.28,"Low Volume",700,2.686740857142857,1,2.604896,1,0.045,2.48767568,0.1302448,0.19906517714285688,1,0.9259083076011478,0.06882037714285688,"At Risk",18.5,1.9097654657142784,872.1715686025437,1.2459593837179197,90.3,Ready,"Staffing balanced"
1,52,2012-10-05,A,151315,0,2373.49,2473.9102,-100.42015625000022,100.42015625000022,-0.0405916746799807,68.55,3.617,223.1814772,6.573,8077.89,0,18.22,3617.43,3626.14,"Low Volume",700,3.534157428571428,1,2.6816649999999997,1,0.045,2.560990075,0.13408325,0.9731673535714283,1,0.724639500859813,0.8390841035714283,"At Risk",18.5,23.284583874107135,926.7860985365201,1.3239801407664573,85.3,Ready,"Staffing balanced"
1,52,2012-10-12,A,151315,0,2028.6,2364.9055,-336.3055175781251,336.3055175781251,-0.1422067457149544,62.99,3.601,223.3812965,6.573,2086.18,0,8.11,602.36,5926.45,"Low Volume",700,3.3784364285714283,1,2.8466759999999995,1,0.045,2.7185755799999995,0.1423337999999999,0.6598608485714288,1,0.8046845449004199,0.517527048571429,"At Risk",18.5,14.361375597857155,746.1995961870592,1.0659994231243703,84.3,Watch,"Staffing balanced"
1,52,2012-10-19,A,151315,0,1634.61,2087.36,-452.7501074218751,452.7501074218751,-0.2169008144843165,67.97,3.594,223.4257233,6.573,950.33,0,4.93,80.25,2312.85,"Low Volume",700,2.9819428571428572,1,2.9160565,1,0.045,2.7848339574999996,0.145802825,0.1971088996428576,1,0.9338991694053731,0.05130607464285761,"At Risk",18.5,1.4237435713392985,586.9685679455811,0.8385265256365444,81.1,Watch,"Staffing balanced"
1,52,2012-10-26,A,151315,0,2530.51,1864.9791,665.5308740234377,665.5308740234377,0.3568570096863387,69.16,3.506,223.4442513,6.573,2585.85,31.75,6,1057.16,1305.01,"Low Volume",700,2.664255857142857,1,2.8722329999999996,1,0.045,2.7429825149999996,0.1436116499999999,-0.07872665785714261,-0,1.0295492107659543,0,Covered,18.5,0,922.5396028454088,1.317913718350584,90.9,Ready,"Staffing balanced"
1,54,2012-08-03,A,151315,0,8,119.97804,-111.97804260253906,111.97804260253906,-0.933321132546709,86.11,3.417,221.9498642,6.908,27584.78,119.98,30.23,12007.04,4661.71,"Low Volume",700,0.1713972,1,0.054082,1,0.045,0.051648309999999996,0.0027041,0.11974889,1,0.30133695299573154,0.11704479,"At Risk",18.5,3.2479929225,154.89374192495362,0.22127677417850516,26,"At Risk","Staffing balanced"
1,54,2012-08-10,A,151315,0,49.8,48.765423,1.0345771789550753,1.0345771789550753,0.0212153841616769,85.05,3.494,221.9584329,6.908,11436.22,245,6.85,6964.26,4836.22,"Low Volume",700,0.06966489,1,0.0496159999999999,1,0.045,0.0473832799999999,0.0024808,0.02228161000000009,1,0.6801601208298744,0.019800810000000092,"At Risk",18.5,0.5494724775000026,1051.0036451676647,1.5014337788109495,84.2,Watch,"Staffing balanced"
1,54,2012-08-17,A,151315,0,4.88,12.963986,-8.083986396789552,8.083986396789552,-0.6235725763173818,84.85,3.571,222.0384109,6.908,3662.06,137.86,4.84,2752.2,3446.15,"Low Volume",700,0.018519980000000002,1,0.0569239999999999,1,0.045,0.0543624199999999,0.0028462,-0.03584243999999989,-0,2.9353390230442957,0,Covered,18.5,0,89.7678948067435,0.12823984972391927,52.9,"At Risk","Staffing balanced"
1,54,2012-08-24,A,151315,0,8,47.68344,-39.683441162109375,39.683441162109375,-0.832226873626792,77.66,3.62,222.1719457,6.908,6237.83,260.06,2.97,3463.03,7988.25,"Low Volume",700,0.06811919999999999,1,0.0327599999999999,1,0.045,0.031285799999999905,0.0016379999999999,0.036833400000000086,1,0.4592802029383773,0.03519540000000018,"At Risk",18.5,0.9766723500000051,255.70706198978527,0.36529580284255037,35,"At Risk","Staffing balanced"
1,54,2012-08-31,A,151315,0,28.92,22.650148,6.269851608276369,6.269851608276369,0.2768128269997283,80.49,3.638,222.3054805,6.908,21442.73,102.32,21.7,13209.64,3032.96,"Low Volume",700,0.03235735428571429,1,0.0247379999999999,1,0.045,0.023624789999999903,0.0012368999999999,0.008732564285714388,1,0.7301211894950942,0.007495664285714488,"At Risk",18.5,0.20800468392857702,1224.1378653524591,1.7487683790749415,81.1,Watch,"Staffing balanced"
1,54,2012-09-07,A,151315,1,13.38,160.79495,-147.41495239257813,147.41495239257813,-0.916788432715643,83.96,3.73,222.4390153,6.908,5204.68,35.74,50.94,4120.32,2737.17,"Low Volume",700,0.22970707142857144,1,0.0339835999999999,1,0.075,0.03143482999999991,0.0016991799999999,0.19827224142857153,1,0.13684746318214555,0.19657306142857162,"At Risk",18.5,5.454902454642863,425.6425118252601,0.608060731178943,23.8,"At Risk","Staffing balanced"
1,54,2012-09-14,A,151315,0,46.92,0,46.92,46.92,NULL,74.97,3.717,222.5820193,6.908,17212.52,7,18.79,1523.11,7992.72,"Low Volume",700,0,0,0.0193129999999999,1,0.045,0.018443914999999905,0.0009656499999999,-0.018443914999999905,-0,NULL,0,Covered,18.5,0,2543.928444693019,3.634183492418599,35,"At Risk","Staffing balanced"
1,54,2012-09-28,A,151315,0,36,0,36,36,NULL,76.08,3.666,222.9816579,6.908,3666.27,7.64,1.65,1417.96,4744.28,"Low Volume",700,0,0,0.0340269999999999,1,0.045,0.0324957849999999,0.0017013499999999,-0.0324957849999999,-0,NULL,0,Covered,18.5,0,1107.8359854978148,1.5826228364254498,35,"At Risk","Staffing balanced"
1,54,2012-10-05,A,151315,0,72.92,327.86356,-254.9435559082031,254.9435559082031,-0.7775904070886838,68.55,3.617,223.1814772,6.573,8077.89,0,18.22,3617.43,3626.14,"Low Volume",700,0.4683765142857143,1,0.0438269999999999,1,0.045,0.0418547849999999,0.0021913499999999,0.4265217292857144,1,0.08936140844685493,0.4243303792857145,"At Risk",18.5,11.775168025178576,1742.2141817237903,2.4888774024625575,38.2,"At Risk","Staffing balanced"
1,54,2012-10-12,A,151315,0,89.84,130.7952,-40.95519653320312,40.95519653320312,-0.313124622453596,62.99,3.601,223.3812965,6.573,2086.18,0,8.11,602.36,5926.45,"Low Volume",700,0.18685028571428572,1,0.0592269999999999,1,0.045,0.0565617849999999,0.0029613499999999,0.13028850071428583,1,0.30271179294041317,0.12732715071428594,"At Risk",18.5,3.5333284323214347,1588.3515698806211,2.26907367125803,59.6,"At Risk","Staffing balanced"
1,54,2012-10-19,A,151315,0,28.92,210.58665,-181.66665466308592,181.66665466308592,-0.8626693602865355,67.97,3.594,223.4257233,6.573,950.33,0,4.93,80.25,2312.85,"Low Volume",700,0.30083807142857144,1,0.085988,1,0.045,0.08211853999999999,0.0042994,0.21871953142857145,1,0.27296591688029603,0.21442013142857144,"At Risk",18.5,5.950158647142858,352.1738209179073,0.5031054584541532,31.4,"At Risk","Staffing balanced"
1,54,2012-10-26,A,151315,0,4.88,134.53458,-129.65457641601563,129.65457641601563,-0.9637267970063712,69.16,3.506,223.4442513,6.573,2585.85,31.75,6,1057.16,1305.01,"Low Volume",700,0.19219225714285715,1,0.079688,1,0.045,0.07610204,0.0039844,0.11609021714285715,1,0.3959682930589295,0.11210581714285715,"At Risk",18.5,3.1109364257142857,64.12443082997513,0.09160632975710732,26.5,"At Risk","Staffing balanced"
