week_date,store,dept,store_type,forecast_weekly_sales,required_labor_hours,available_labor_hours,labor_gap_hours,overtime_risk_hours,estimated_overtime_cost,site_readiness_score,recommendation
2012-10-05,12,18,B,8922.815,12.746878571428573,2.8193247374999983,9.927553833928574,9.779945208928574,256.72356173437504,60.8,"Use flex pool / monitor schedule"
2012-09-14,2,95,A,159322.19,127.457752,112.32572781779999,15.132024182200013,9.251096024200013,256.7179146715504,90.2,"Use flex pool / monitor schedule"
2012-08-24,14,80,A,37928.15,39.924368421052634,29.158314231052632,10.766054190000002,9.239440879473687,256.3944844053948,76.5,"Use flex pool / monitor schedule"
2012-10-05,4,1,A,47395.79,37.916632,27.2588212456,10.6578107544,9.230647338399999,256.1504636406,82.4,"Use flex pool / monitor schedule"
2012-08-17,20,3,A,33805.32,35.58454736842105,25.045191356315783,10.539356012105266,9.22808944894737,256.0794822082895,83.8,"Use flex pool / monitor schedule"
2012-08-17,2,24,A,16968.03,17.861084210526315,8.207655820000001,9.653428390526313,9.223708190526313,255.95790228710518,74.3,"Use flex pool / monitor schedule"
2012-10-19,22,72,B,71958.6,57.566880000000005,45.44530833649999,12.121571663500013,9.742236148500014,255.73369889812537,79.6,"Use flex pool / monitor schedule"
2012-08-10,42,90,C,61792.23,49.433784,37.304911428400004,12.128872571599999,10.175735847599999,255.66536317094995,84.9,"Use flex pool / monitor schedule"
2012-10-19,4,23,A,52921.5,42.3372,31.480799043399998,10.856400956600005,9.208191582600005,255.52731641715013,74.5,"Use flex pool / monitor schedule"
2012-10-05,26,38,A,106985.09,85.588072,72.58189013599998,13.006181864000013,9.206082904000013,255.46880058600038,88.9,"Use flex pool / monitor schedule"
2012-10-05,23,72,B,77881.59,62.305271999999995,49.969003810999986,12.336268189000009,9.72008997900001,255.15236194875024,89,"Use flex pool / monitor schedule"
2012-09-28,14,18,A,8772.23,12.531757142857142,3.1736669825,9.358090160357142,9.191929585357142,255.07604599366067,60.5,"Use flex pool / monitor schedule"
2012-09-07,17,13,B,37759.656,30.2077248,19.442347932849998,10.765376867150003,9.714439141050004,255.00402745256258,71.9,"Use flex pool / monitor schedule"
2012-09-07,17,4,B,36379.582,29.103665600000003,18.399671584400004,10.7039940156,9.709417173199999,254.87220079649995,71.8,"Use flex pool / monitor schedule"
2012-09-14,43,92,C,86538.99,69.23119200000001,56.161113604,13.070078396000007,10.129705956000006,254.50886214450014,89,"Use flex pool / monitor schedule"
2012-08-10,31,3,A,21801.566,22.949016842105262,13.102597537105261,9.846419305000001,9.16041943394737,254.2016392920395,78.1,"Use flex pool / monitor schedule"
2012-08-24,21,24,B,21026.795,22.13346842105263,11.850296562499995,10.283171858552635,9.662737483552634,253.64685894325663,71.4,"Use flex pool / monitor schedule"
2012-08-03,35,3,B,29341.62,30.88591578947368,20.176702812499997,10.709212976973685,9.652841101973685,253.38707892680924,78.1,"Use flex pool / monitor schedule"
2012-09-14,38,38,C,81017.98,64.81438399999999,52.023085081199994,12.791298918799995,10.067577186799996,252.94787681834993,88.6,"Use flex pool / monitor schedule"
2012-10-05,43,92,C,88547.24,70.83779200000001,57.748764890400004,13.089027109600003,10.065531565600002,252.8964805857001,88.9,"Use flex pool / monitor schedule"
2012-09-14,14,95,A,127030.695,101.62455600000001,87.91239447059999,13.71216152940002,9.109418363400021,252.78635958435058,85.7,"Use flex pool / monitor schedule"
2012-10-26,17,1,B,38163.008,30.5304064,19.877740444499995,10.652665955500005,9.611946560500005,252.31359721312515,82.7,"Use flex pool / monitor schedule"
2012-10-19,20,7,A,68942.734,55.154187199999996,43.78271226,11.371474939999999,9.07918634,251.947420935,84.2,"Use flex pool / monitor schedule"
2012-10-12,20,95,A,158258.02,126.606416,111.70075813119999,14.905657868800006,9.057450636800006,251.34425517120013,91.6,"Use flex pool / monitor schedule"
2012-09-28,20,18,A,11678.823,16.684032857142856,7.260341182499994,9.423691674642862,9.043569099642863,250.95904251508944,75.1,"Use flex pool / monitor schedule"
2012-08-31,39,95,A,125096.445,100.077156,86.50802223839999,13.569133761600014,9.039917937600014,250.85772276840038,90.1,"Use flex pool / monitor schedule"
2012-08-31,29,3,B,24449.654,25.73647789473684,15.383560200000002,10.352917694736838,9.547495694736838,250.62176198684202,77.7,"Use flex pool / monitor schedule"
2012-08-24,20,72,A,77483.766,61.9870128,50.34380738939999,11.643205410600011,9.00740397660001,249.95546035065024,86.9,"Use flex pool / monitor schedule"
2012-09-14,4,92,A,178242.69,142.594152,126.94760798019999,15.646544019800018,9.000072397800018,249.75200903895052,92,"Use flex pool / monitor schedule"
2012-08-24,14,94,A,62290.14,49.832112,38.805465034,11.026646966000001,8.994947226,249.60978552150002,79.1,"Use flex pool / monitor schedule"
2012-09-14,13,90,A,132378.44,105.902752,92.0914313046,13.811320695400013,8.989779789400014,249.4663891558504,88.6,"Use flex pool / monitor schedule"
2012-10-05,17,5,B,36765.37,29.412296,18.9185050195,10.493790980500002,9.503293335500002,249.46145005687504,75.9,"Use flex pool / monitor schedule"
2012-08-24,23,13,B,51057.074,40.8456592,29.784064887499998,11.061594312500002,9.502219187500001,249.43325367187504,84.8,"Use flex pool / monitor schedule"
2012-10-05,25,18,B,10122.239,14.460341428571429,4.7161511946428565,9.744190233928572,9.497271323214287,249.30337223437505,66.4,"Use flex pool / monitor schedule"
2012-08-03,8,3,A,21317.812,22.43980210526316,12.787201699999999,9.65260040526316,8.98311340526316,249.28139699605265,79.8,"Use flex pool / monitor schedule"
2012-10-05,24,38,A,66577.086,53.261668799999995,42.0983655428,11.163303257199992,8.959200349199993,248.6178096902998,83.2,"Use flex pool / monitor schedule"
2012-08-31,13,95,A,164438.48,131.55078400000002,116.49283941399997,15.057944586000048,8.958843046000048,248.60789452650135,89,"Use flex pool / monitor schedule"
2012-09-07,26,92,A,108143.734,86.5149872,73.59099251098,12.923994689019992,8.94610320193999,248.25436385383475,85.9,"Use flex pool / monitor schedule"
2012-10-19,20,18,A,19534.4,27.906285714285715,18.029622152499993,9.876663561785723,8.932704286785723,247.8825439583038,83.1,"Use flex pool / monitor schedule"
2012-10-12,2,95,A,157293.58,125.834864,111.0971775032,14.737686496799995,8.921080344799995,247.55997956819988,88.9,"Use flex pool / monitor schedule"
2012-08-17,34,3,A,30198.068,31.78744,21.72955379736842,10.057886202631579,8.920213228947368,247.53591710328945,78.8,"Use flex pool / monitor schedule"
2012-10-05,18,38,B,70144.42,56.115536,44.369856000999995,11.745679999000004,9.422650889000003,247.3445858362501,82.6,"Use flex pool / monitor schedule"
2012-10-05,42,90,C,63192.438,50.553950400000005,38.7076033572,11.846347042800005,9.819770950800004,246.7217451388501,85.1,"Use flex pool / monitor schedule"
2012-10-05,23,92,B,82209.11,65.767288,53.564947249999996,12.202340749999998,9.397893249999997,246.69469781249995,88.9,"Use flex pool / monitor schedule"
2012-08-24,39,95,A,122028.66,97.622928,84.3353734398,13.287554560200007,8.872089982200007,246.20049700605023,90.2,"Use flex pool / monitor schedule"
2012-10-26,39,92,A,135614.33,108.491464,94.6699930358,13.821470964199989,8.864926826199989,246.0017194270497,88.8,"Use flex pool / monitor schedule"
2012-08-03,13,95,A,170109.44,136.087552,120.8938698562,15.19368214379999,8.86416016179999,245.98044448994972,88.4,"Use flex pool / monitor schedule"
2012-10-05,2,90,A,109614.8,87.69184,74.90777945699999,12.78406054300001,8.86218727300001,245.92569682575026,90.5,"Use flex pool / monitor schedule"
2012-10-19,20,1,A,47353.855,37.883084000000004,27.5793707392,10.303713260800002,8.859767148800003,245.8585383792001,82.6,"Use flex pool / monitor schedule"
2012-08-24,19,17,A,24519.898,25.810418947368422,16.12092922078947,9.689489726578952,8.845462018684215,245.46157101848695,79.7,"Use flex pool / monitor schedule"
2012-08-17,21,24,B,18117.088,19.07061894736842,9.248902825,9.82171612236842,9.33748037236842,245.10885977467103,77.5,"Use flex pool / monitor schedule"
2012-08-03,14,2,A,76054.87,60.843895999999994,49.4291579348,11.414738065199991,8.82682403719999,244.94436703229974,87.1,"Use flex pool / monitor schedule"
2012-10-12,18,18,B,10999.26,15.713228571428571,6.064975970535714,9.648252600892857,9.330714591964286,244.93125803906253,69.1,"Use flex pool / monitor schedule"
2012-10-05,42,95,C,69832.06,55.865648,43.8353800516,12.030267948400002,9.735221872400002,244.59744954405005,86.8,"Use flex pool / monitor schedule"
2012-08-03,12,3,B,23692.252,24.939212631578947,14.8452147625,10.093997869078947,9.316761494078948,244.5649892195724,78.3,"Use flex pool / monitor schedule"
2012-08-17,28,3,A,27887.072,29.354812631578948,19.543690386315784,9.811122245263164,8.78789238210527,243.86401360342123,80.1,"Use flex pool / monitor schedule"
2012-08-31,13,90,A,129570.31,103.656248,90.149528651,13.506719349000008,8.786848739000007,243.83505250725017,88.9,"Use flex pool / monitor schedule"
2012-10-12,45,18,B,10838.422,15.483460000000001,5.901901023214286,9.581558976785715,9.272558923214286,243.40467173437497,62.9,"Use flex pool / monitor schedule"
2012-09-07,13,90,A,133243.56,106.594848,92.81425036618,13.780597633819994,8.763611127539994,243.19020878923482,85.2,"Use flex pool / monitor schedule"
2012-10-19,22,18,B,15468.183,22.097404285714287,12.197545306249996,9.899858979464291,9.261244041964291,243.10765610156264,78.2,"Use flex pool / monitor schedule"
2012-10-12,41,92,A,139127.39,111.30191200000002,97.45217104279999,13.849740957200027,8.747533049200026,242.74404211530072,90.7,"Use flex pool / monitor schedule"
2012-08-24,14,91,A,82640.71,66.11256800000001,54.511072473199995,11.601495526800015,8.747512674800015,242.74347672570045,82.9,"Use flex pool / monitor schedule"
2012-08-24,23,2,B,89375.26,71.500208,59.158996314999996,12.341211685000005,9.243882035000004,242.65190341875012,87.3,"Use flex pool / monitor schedule"
2012-10-12,43,92,C,87834.09,70.26727199999999,57.616312426,12.650959573999991,9.63439871399999,242.06426768924976,89.3,"Use flex pool / monitor schedule"
2012-08-03,13,38,A,92390.64,73.91251199999999,61.966850566599994,11.945661433399998,8.701323707399998,241.46173288034998,90,"Use flex pool / monitor schedule"
2012-08-24,14,13,A,60911.87,48.729496000000005,38.0368871078,10.692608892200006,8.701148834200005,241.4568801490501,84.6,"Use flex pool / monitor schedule"
2012-08-31,1,87,A,59749.203,62.893897894736845,51.522652055,11.371245839736844,8.673724789736843,240.69586291519738,88.3,"Use flex pool / monitor schedule"
2012-09-07,4,72,A,105871.836,84.6974688,72.12817201058,12.569296789419994,8.670476680739995,240.60572789053484,75,"Use flex pool / monitor schedule"
2012-10-05,23,5,B,36358.066,29.0864528,18.9310395855,10.155413214500001,9.1642593095,240.561806874375,79.9,"Use flex pool / monitor schedule"
2012-10-19,38,38,C,75369.05,60.29524,48.20799477440001,12.087245225599993,9.563266441599993,240.27706934519983,87.9,"Use flex pool / monitor schedule"
2012-08-10,10,40,B,101300.76,81.04060799999999,68.32537854499998,12.715229455000014,9.137984505000015,239.8720932562504,90,"Use flex pool / monitor schedule"
2012-08-10,8,3,A,24565.422,25.85833894736842,16.368506788421055,9.489832158947365,8.63284227473684,239.5613731239473,81.9,"Use flex pool / monitor schedule"
2012-09-14,20,92,A,176923.11,141.538488,126.30606163279998,15.23242636720002,8.619543559200022,239.1923337678006,91.1,"Use flex pool / monitor schedule"
2012-08-03,14,95,A,129292.28,103.433824,90.0980934588,13.335730541200007,8.618552873200008,239.1648422313002,89.2,"Use flex pool / monitor schedule"
2012-10-05,31,95,A,116494.68,93.19574399999999,80.3765389014,12.819205098599994,8.611009344599994,238.95550931264984,86.8,"Use flex pool / monitor schedule"
2012-09-07,7,72,B,51588.79,41.271032,30.523586244799997,10.747445755200001,9.097522174400002,238.80995707800002,80.3,"Use flex pool / monitor schedule"
2012-10-26,6,1,A,33445.42,26.756335999999997,17.261636651000003,9.494699348999994,8.590948738999995,238.39882750724985,81.1,"Use flex pool / monitor schedule"
2012-09-14,31,95,A,119299.25,95.4394,82.532042012,12.907357988000001,8.586308668000001,238.27006553700005,88.7,"Use flex pool / monitor schedule"
2012-10-26,10,7,B,60513.523,48.410818400000004,37.377322794499996,11.033495605500008,9.076567710500008,238.2599024006252,85.1,"Use flex pool / monitor schedule"
2012-08-10,4,33,A,23193.783,24.41450842105263,15.04434374763158,9.370164673421051,8.582502697105262,238.16444984467103,81,"Use flex pool / monitor schedule"
2012-08-03,24,92,A,135697.88,108.558304,95.00275040899999,13.55555359100002,8.58158760100002,238.13905592775058,91.2,"Use flex pool / monitor schedule"
2012-10-19,24,18,A,13585.365,19.407664285714286,10.290588175000003,9.117076110714283,8.578301860714284,238.04787663482136,74.2,"Use flex pool / monitor schedule"
2012-10-12,23,1,B,39452.56,31.562047999999997,21.3822113455,10.179836654499997,9.060349149499997,237.83416517437493,82.3,"Use flex pool / monitor schedule"
2012-08-31,26,3,A,21134.643,22.246992631578948,13.010933520789473,9.236059110789475,8.554858402894737,237.39732068032896,79.9,"Use flex pool / monitor schedule"
2012-08-24,20,92,A,180918.78,144.735024,129.41792164560002,15.317102354399992,8.541294938399993,237.0209345405998,86.4,"Use flex pool / monitor schedule"
2012-08-31,20,72,A,76805.63,61.444504,50.29099642419999,11.153507575800013,8.520471113800014,236.44307340795035,88.9,"Use flex pool / monitor schedule"
2012-08-03,20,3,A,25663.094,27.01378315789474,17.585509279210523,9.428273878684216,8.507566586578953,236.08497277756595,83,"Use flex pool / monitor schedule"
2012-09-07,27,90,A,100569.19,80.455352,68.27632913878,12.179022861220005,8.488410475340006,235.55339069068515,85.8,"Use flex pool / monitor schedule"
2012-10-05,10,40,B,101737.016,81.38961280000001,68.82325738549999,12.566355414500023,8.963043509500023,235.2798921243756,90,"Use flex pool / monitor schedule"
2012-10-26,22,7,B,31176.22,24.940976000000003,15.185111390999998,9.755864609000005,8.960832599000005,235.22185572375014,74.9,"Use flex pool / monitor schedule"
2012-08-24,14,2,A,77020.83,61.616664,50.49706475799999,11.119599242000007,8.475773862000008,235.2027246705002,85.8,"Use flex pool / monitor schedule"
2012-10-12,38,38,C,74235.87,59.388695999999996,47.548540458,11.840155541999998,9.350703161999999,234.93641694524996,86.5,"Use flex pool / monitor schedule"
2012-08-10,20,92,A,176193.92,140.955136,125.89929890300002,15.055837096999994,8.464250766999992,234.88295878424975,90.2,"Use flex pool / monitor schedule"
2012-10-12,1,18,A,9899.949,14.142784285714287,5.404571812499998,8.73821247321429,8.45525059821429,234.63320410044653,68.6,"Use flex pool / monitor schedule"
2012-10-05,10,18,B,10903.122,15.575888571428571,6.327819256249996,9.248069315178576,8.916769877678576,234.0652092890626,66.6,"Use flex pool / monitor schedule"
2012-09-14,24,92,A,133273.33,106.618664,93.2994180244,13.319245975599998,8.434459691599997,234.05625644189993,90.6,"Use flex pool / monitor schedule"
2012-10-26,27,18,A,23641.732,33.77390285714286,24.080686944999993,9.693215912142865,8.432446962142865,234.00040319946453,83.9,"Use flex pool / monitor schedule"
2012-09-07,10,41,B,18987.773,27.125390000000003,17.29372160294643,9.831668397053573,8.896872634732144,233.54290666171877,72.6,"Use flex pool / monitor schedule"
2012-10-26,4,7,A,59713.035,47.770428,37.41094970060001,10.359478299399996,8.400789833399996,233.12191787684986,79.9,"Use flex pool / monitor schedule"
2012-09-28,41,18,A,8051.4873,11.502124714285713,2.9552479775,8.546876736785713,8.392151711785713,232.8822100020535,66.5,"Use flex pool / monitor schedule"
2012-10-12,40,18,A,8736.334,12.480477142857143,3.8867459049999993,8.593731237857144,8.390236687857143,232.82906808803574,66.9,"Use flex pool / monitor schedule"
2012-08-10,26,92,A,100302.89,80.242312,68.285220031,11.957091969000004,8.381949559000004,232.59910026225015,88.4,"Use flex pool / monitor schedule"
2012-08-31,10,38,B,88404.01,70.723208,58.794960438000004,11.928247561999996,8.849977381999995,232.31190627749987,84.9,"Use flex pool / monitor schedule"
2012-09-14,42,90,C,61028.508,48.822806400000005,37.61058866879999,11.212217731200013,9.243076963200014,232.23230870040032,87,"Use flex pool / monitor schedule"
2012-10-05,26,90,A,68571.51,54.85720799999999,44.2238281352,10.633379864799991,8.317996192799992,230.82439435019978,88.9,"Use flex pool / monitor schedule"
2012-08-24,45,92,B,55566.426,44.4531408,33.894827338999995,10.558313461000004,8.783715171000004,230.5725232387501,83,"Use flex pool / monitor schedule"
2012-08-24,20,95,A,167083.77,133.667016,119.14244157059996,14.524574429400033,8.286750263400034,229.9573198093509,87.8,"Use flex pool / monitor schedule"
2012-08-24,29,3,B,19490.533,20.51635052631579,11.177310449999998,9.339040076315792,8.753840576315792,229.78831512828955,72.9,"Use flex pool / monitor schedule"
2012-08-17,4,24,A,24089.11,25.356957894736844,16.231535360526312,9.125422534210532,8.275603928947374,229.64800902828964,80.5,"Use flex pool / monitor schedule"
2012-08-03,13,92,A,179119.62,143.295696,128.31118058779998,14.984515412200011,8.26665255420001,229.39960837905033,90.8,"Use flex pool / monitor schedule"
2012-10-12,31,90,A,97860.23,78.288184,66.5386696562,11.749514343800001,8.2658143618,229.37634853995002,89.8,"Use flex pool / monitor schedule"
2012-10-12,6,92,A,106158.48,84.926784,72.8595866404,12.067197359600002,8.252559315600001,229.00852100790001,90.9,"Use flex pool / monitor schedule"
2012-10-05,31,90,A,97933.234,78.3465872,66.62237093680001,11.724216263199992,8.23613401519999,228.55271892179974,89.3,"Use flex pool / monitor schedule"
2012-10-19,39,1,A,33777.203,27.0217624,17.8619771932,9.159785206799999,8.224603154799999,228.2327375457,82.2,"Use flex pool / monitor schedule"
2012-10-12,13,1,A,48761.215,39.008972,29.276818184600014,9.732153815399986,8.199336109399985,227.53157703584958,86.6,"Use flex pool / monitor schedule"
2012-10-12,4,95,A,163396.23,130.716984,116.42790667199999,14.289077328000005,8.193375408000005,227.36616757200017,89.3,"Use flex pool / monitor schedule"
2012-09-14,4,1,A,39988.56,31.990848,22.615095087199997,9.375752912800003,8.191716520800004,227.32013345220008,83.8,"Use flex pool / monitor schedule"
2012-10-05,11,38,A,73800.01,59.04000799999999,48.3272292748,10.712778725199996,8.182557297199995,227.06596499729986,89.4,"Use flex pool / monitor schedule"
2012-10-05,13,92,A,184312.45,147.44996,132.35058114179998,15.099378858200026,8.170029060200026,226.7183064205507,92.2,"Use flex pool / monitor schedule"
2012-08-03,31,92,A,135376.77,108.30141599999999,95.1520433052,13.149372694799993,8.167590322799992,226.65063145769977,88.7,"Use flex pool / monitor schedule"
2012-10-05,17,18,B,9186.872,13.124102857142857,4.271721821428573,8.852381035714284,8.628730678571428,226.50418031249995,70,"Use flex pool / monitor schedule"
2012-10-12,9,38,B,74905.38,59.92430400000001,48.7471830185,11.177120981500003,8.624912446500003,226.40395172062512,88.7,"Use flex pool / monitor schedule"
2012-08-10,31,92,A,134192.67,107.35413600000001,94.2643215654,13.089814434600015,8.154509640600015,226.28764252665042,91.3,"Use flex pool / monitor schedule"
2012-09-21,20,92,A,178349.33,142.679464,127.8326230972,14.846840902799997,8.154033410799997,226.27442714969993,91,"Use flex pool / monitor schedule"
2012-08-10,4,90,A,99940.56,79.952448,68.235233612,11.717214388000002,8.144689068000002,226.01512163700005,90,"Use flex pool / monitor schedule"
2012-10-26,35,18,B,13997.051,19.995787142857143,10.820122714285716,9.175664428571427,8.609165857142855,225.99060374999996,79.4,"Use flex pool / monitor schedule"
2012-08-03,43,95,C,75997.94,60.798352,49.22676837560001,11.571583624399992,8.99426590839999,225.98093094854974,86,"Use flex pool / monitor schedule"
2012-09-28,2,18,A,8651.597,12.359424285714285,4.0087337849999995,8.350690500714286,8.140809150714286,225.90745393232146,67.7,"Use flex pool / monitor schedule"
2012-09-21,13,90,A,130171.96,104.137568,91.2220101534,12.915557846599995,8.139536372599995,225.87213433964985,90.6,"Use flex pool / monitor schedule"
2012-09-28,19,18,A,8049.007,11.498581428571429,3.200594162500005,8.297987266071424,8.130416891071423,225.619068727232,68.6,"Use flex pool / monitor schedule"
2012-09-07,42,90,C,60601.25,48.481,37.492047357880004,10.988952642119997,8.962355487639996,225.17918162695491,82.5,"Use flex pool / monitor schedule"
2012-10-05,20,87,A,55758.73,58.693400000000004,48.06727231157895,10.626127688421057,8.109516572631584,225.03908489052645,84.7,"Use flex pool / monitor schedule"
2012-10-05,43,38,C,67222.984,53.7783872,42.6135004884,11.164886711599998,8.933813387599997,224.46206136344992,88.4,"Use flex pool / monitor schedule"
2012-08-10,31,90,A,96824.88,77.45990400000001,65.9218273252,11.53807667480001,8.08667210280001,224.4051508527003,89.5,"Use flex pool / monitor schedule"
2012-10-12,20,91,A,86344.91,69.075928,57.9554352944,11.120492705600007,8.086176721600008,224.39140402440023,90.5,"Use flex pool / monitor schedule"
2012-09-14,4,90,A,102285.31,81.828248,70.0813637468,11.746884253200008,8.077702905200008,224.15625561930023,89.5,"Use flex pool / monitor schedule"
2012-10-05,40,90,A,72100.57,57.68045600000001,47.15367618779999,10.526779812200019,8.058000954200018,223.60952647905052,89.2,"Use flex pool / monitor schedule"
2012-10-26,1,18,A,13238.611,18.91230142857143,10.328338369999997,8.583963058571431,8.04321235857143,223.1991429503572,73.3,"Use flex pool / monitor schedule"
2012-08-10,9,3,B,17281.756,18.191322105263158,9.2088716125,8.982450492763158,8.500310617763159,223.13315371628295,72.4,"Use flex pool / monitor schedule"
2012-09-14,17,38,B,84438.69,67.550952,56.166891258499994,11.3840607415,8.4433858065,221.638877420625,87.5,"Use flex pool / monitor schedule"
2012-10-05,20,1,A,42712.016,34.1696128,24.8867714648,9.282841335200004,7.979869007200004,221.44136494980012,85.3,"Use flex pool / monitor schedule"
2012-10-26,19,18,A,18470.28,26.386114285714285,17.490971592500003,8.895142693214282,7.979385018214282,221.42793425544633,79.4,"Use flex pool / monitor schedule"
2012-08-03,10,72,B,105566.875,84.4535,72.242118326,12.211381674000009,8.42907181400001,221.26313511750027,90.4,"Use flex pool / monitor schedule"
2012-08-03,1,95,A,139579.95,111.66396,98.53437280259999,13.129587197400014,7.970719511400013,221.18746644135035,91.1,"Use flex pool / monitor schedule"
2012-10-12,16,38,B,56479.887,45.1839096,34.932732226,10.251177374000001,8.422238514,221.0837609925,78.7,"Use flex pool / monitor schedule"
2012-08-03,4,92,A,175856.86,140.685488,126.11805242540001,14.567435574599983,7.964396180599982,221.01199401164948,90.1,"Use flex pool / monitor schedule"
2012-08-10,10,33,B,31356.871,33.007232631578944,23.365001349999996,9.642231281578947,8.418932781578947,220.99698551644738,62,"Use flex pool / monitor schedule"
2012-10-19,9,72,B,40338.695,32.270956,22.6657378395,9.605218160499998,8.418530315499998,220.98642078187493,75.8,"Use flex pool / monitor schedule"
2012-10-19,40,18,A,10226.633,14.609475714285715,6.331958465,8.277517249285715,7.9460010992857155,220.5015305051786,69.4,"Use flex pool / monitor schedule"
2012-10-19,39,72,A,62907.87,50.326296,40.273259465600006,10.053036534399993,7.944488918399992,220.4595674855998,84.2,"Use flex pool / monitor schedule"
2012-09-28,23,18,B,8151.224,11.644605714285715,3.085097144642857,8.559508569642858,8.397985158928572,220.44711042187504,68.4,"Use flex pool / monitor schedule"
2012-10-12,8,18,A,10568.803,15.09829,6.801900595000001,8.296389405,7.940268955,220.34246350125,65.9,"Use flex pool / monitor schedule"
2012-08-03,3,38,B,97761.016,78.2088128,66.35193923199999,11.856873568000012,8.382950048000012,220.0524387600003,86.3,"Use flex pool / monitor schedule"
2012-08-10,19,92,A,112017.52,89.614016,77.63026201839999,11.983753981600017,7.9193423576000175,219.76175042340049,90.1,"Use flex pool / monitor schedule"
2012-08-10,23,74,B,46634.043,49.088466315789475,38.69273224999999,10.395734065789483,8.369936565789484,219.71083485197397,87.6,"Use flex pool / monitor schedule"
2012-10-12,42,90,C,60618.38,48.494704,37.77407152800001,10.720632471999991,8.742932391999991,219.66617634899978,88.2,"Use flex pool / monitor schedule"
2012-10-19,35,18,B,12271.484,17.53069142857143,8.720150021428571,8.810541407142859,8.353989050000001,219.29221256250003,74.5,"Use flex pool / monitor schedule"
2012-09-14,10,1,B,36472.535,29.178028,19.790179932500003,9.387848067499998,8.351712992499998,219.23246605312494,79.6,"Use flex pool / monitor schedule"
2012-09-07,17,14,B,22782.164,18.225731200000002,9.36875878345,8.856972416550002,8.350553022850002,219.20201684981257,63.4,"Use flex pool / monitor schedule"
2012-10-12,24,18,A,10721.068,15.315811428571427,7.047778237500004,8.268033191071424,7.8990395660714245,219.19834795848203,75.4,"Use flex pool / monitor schedule"
2012-08-03,27,3,A,36789.797,38.72610210526316,29.296994907894735,9.429107197368424,7.895233118421055,219.0927190361843,81.4,"Use flex pool / monitor schedule"
2012-10-12,25,18,B,11069.581,15.813687142857143,7.099743198214285,8.713943944642857,8.342229641071429,218.983528078125,75.1,"Use flex pool / monitor schedule"
2012-10-19,4,95,A,161531.31,129.225048,115.2989005532,13.926147446799988,7.889555794799987,218.93517330569966,90.8,"Use flex pool / monitor schedule"
2012-10-12,4,1,A,47580.117,38.0640936,28.675485588399997,9.388608011600002,7.887273687600002,218.87184483090005,85.4,"Use flex pool / monitor schedule"
2012-10-12,4,90,A,103550.664,82.8405312,71.23607529499999,11.604455905000009,7.874818455000009,218.52621212625024,90.5,"Use flex pool / monitor schedule"
2012-08-24,14,17,A,25444.334,26.78350947368421,17.97824247394737,8.80526699973684,7.863997760263156,218.22593784730256,79,"Use flex pool / monitor schedule"
2012-09-14,10,41,B,21746.914,31.06702,21.639480746428568,9.427539253571432,8.294582146428574,217.7327813437501,83.1,"Use flex pool / monitor schedule"
2012-08-31,4,92,A,177424.06,141.939248,127.4247560054,14.514491994599993,7.8430388005999925,217.64432671664977,87.1,"Use flex pool / monitor schedule"
2012-10-19,32,18,A,12527.041,17.895772857142855,9.555351820000002,8.340421037142853,7.840140837142854,217.5639082307142,78.4,"Use flex pool / monitor schedule"
2012-10-05,8,18,A,8702.259,12.43179857142857,4.36382093,8.06797764142857,7.83950534142857,217.54627322464282,70,"Use flex pool / monitor schedule"
2012-10-26,31,18,A,10354.392,14.791988571428572,6.613119537500001,8.17886903392857,7.83263240892857,217.35554934776783,73.3,"Use flex pool / monitor schedule"
2012-08-24,14,93,A,59808.676,47.8469408,38.0241700986,9.822770701399996,7.831976455399996,217.33734663734987,80.3,"Use flex pool / monitor schedule"
2012-10-26,45,1,B,25552.08,20.441664000000003,11.5584756845,8.883188315500004,8.278032520500004,217.2983536631251,79.1,"Use flex pool / monitor schedule"
2012-08-24,13,92,A,178659.31,142.927448,128.4278423946,14.499605605400006,7.775634799400006,215.77386568335015,90,"Use flex pool / monitor schedule"
2012-08-24,13,90,A,126600.625,101.2805,88.85557015719999,12.424929842800012,7.7728057508000115,215.6953595847003,89.5,"Use flex pool / monitor schedule"
2012-10-05,41,92,A,135199.98,108.15998400000001,95.3932958636,12.766688136400006,7.772274740400006,215.68062404610015,90.9,"Use flex pool / monitor schedule"
2012-10-19,1,18,A,11272.229,16.103184285714285,7.919034287499997,8.184149998214288,7.769540873214288,215.60475923169645,76.2,"Use flex pool / monitor schedule"
2012-10-19,45,72,B,41450.95,33.160759999999996,23.720967572499998,9.439792427499999,8.197856952499999,215.19374500312495,69.6,"Use flex pool / monitor schedule"
2012-08-03,31,95,A,120759.44,96.607552,84.4338432224,12.173708777599998,7.753088713599998,215.14821180239994,88.9,"Use flex pool / monitor schedule"
2012-10-26,12,1,B,26539.135,21.231308,12.393971281999999,8.837336718,8.188437698,214.94648957249996,80.6,"Use flex pool / monitor schedule"
2012-09-14,17,90,B,42616.656,34.093324800000005,24.6217289205,9.471595879500004,8.182500124500004,214.7906282681251,85.7,"Use flex pool / monitor schedule"
2012-10-05,39,90,A,93366.125,74.6929,63.626949986599996,11.065950013399998,7.734696087399998,214.6378164253499,89.3,"Use flex pool / monitor schedule"
2012-10-19,22,7,B,30215.668,24.1725344,15.200643510999997,8.971890889000003,8.176045679000003,214.6211990737501,75.7,"Use flex pool / monitor schedule"
