store,dept,date,scheduled_labor_hours,scheduled_associates,callout_rate,flex_pool_hours,avg_hourly_rate,avg_weekly_hours_per_associate
23,92,2012-08-17,53.4577977,2,0.045,2.672889885,17.5,32
23,92,2012-08-24,53.929387199999994,2,0.045,2.69646936,17.5,32
23,92,2012-08-31,56.123106299999996,2,0.045,2.806155315,17.5,32
23,92,2012-09-07,59.26674936199999,2,0.075,2.9633374680999998,17.5,32
23,92,2012-09-14,57.8400185,2,0.045,2.892000925,17.5,32
23,92,2012-09-21,57.524808500000006,2,0.045,2.8762404250000007,17.5,32
23,92,2012-09-28,56.909979899999996,2,0.045,2.845498995,17.5,32
23,92,2012-10-05,56.08895,2,0.045,2.8044475,17.5,32
23,92,2012-10-12,57.08463360000001,2,0.045,2.8542316800000007,17.5,32
23,92,2012-10-19,59.01156230000001,2,0.045,2.950578115000001,17.5,32
23,92,2012-10-26,58.607533,2,0.045,2.93037665,17.5,32
23,93,2012-08-03,2.7041522,1,0.045,0.13520761,17.5,32
23,93,2012-08-10,2.359857,1,0.045,0.11799285,17.5,32
23,93,2012-08-17,2.3743236,1,0.045,0.11871618,17.5,32
23,93,2012-08-24,2.3696610000000002,1,0.045,0.11848305000000002,17.5,32
23,93,2012-08-31,2.4129011999999994,1,0.045,0.12064505999999997,17.5,32
23,93,2012-09-07,2.3944123760000005,1,0.075,0.11972061880000003,17.5,32
23,93,2012-09-14,2.3820452,1,0.045,0.11910226,17.5,32
23,93,2012-09-21,2.3397208,1,0.045,0.11698604,17.5,32
23,93,2012-09-28,2.17835,1,0.045,0.1089175,17.5,32
23,93,2012-10-05,2.0191604,1,0.045,0.10095802000000001,17.5,32
23,93,2012-10-12,1.7831727999999998,1,0.045,0.08915864,17.5,32
23,93,2012-10-19,1.6613371999999997,1,0.045,0.08306685999999999,17.5,32
23,93,2012-10-26,1.6265519999999998,1,0.045,0.0813276,17.5,32
23,94,2012-09-14,0.1605443,1,0.045,0.008027215,17.5,32
23,94,2012-09-21,0.18578009999999998,1,0.045,0.009289005,17.5,32
23,94,2012-09-28,0.1644602,1,0.045,0.008223010000000001,17.5,32
23,94,2012-10-05,0.1402542,1,0.045,0.00701271,17.5,32
23,94,2012-10-12,0.20517339999999995,1,0.045,0.010258669999999998,17.5,32
23,94,2012-10-19,0.18214919999999998,1,0.045,0.00910746,17.5,32
23,95,2012-08-03,46.103410700000005,2,0.045,2.3051705350000002,17.5,32
23,95,2012-08-10,44.4995105,2,0.045,2.224975525,17.5,32
23,95,2012-08-17,44.145570899999996,2,0.045,2.207278545,17.5,32
23,95,2012-08-24,44.213748599999995,2,0.045,2.2106874299999997,17.5,32
23,95,2012-08-31,46.4749025,2,0.045,2.323745125,17.5,32
23,95,2012-09-07,50.790949188,2,0.075,2.5395474594,17.5,32
23,95,2012-09-14,49.6545753,2,0.045,2.482728765,17.5,32
23,95,2012-09-21,48.7331247,2,0.045,2.436656235,17.5,32
23,95,2012-09-28,46.718815,2,0.045,2.3359407500000002,17.5,32
23,95,2012-10-05,43.933411199999995,2,0.045,2.19667056,17.5,32
23,95,2012-10-12,42.631434299999995,2,0.045,2.1315717149999998,17.5,32
23,95,2012-10-19,42.738018600000004,2,0.045,2.1369009300000004,17.5,32
23,95,2012-10-26,41.93648459999999,2,0.045,2.0968242299999997,17.5,32
23,96,2012-08-03,14.316804,1,0.045,0.7158402,17.5,32
23,96,2012-08-10,13.191612600000001,1,0.045,0.6595806300000001,17.5,32
23,96,2012-08-17,13.259482499999999,1,0.045,0.662974125,17.5,32
23,96,2012-08-24,12.999431399999999,1,0.045,0.6499715699999999,17.5,32
23,96,2012-08-31,13.222092399999998,1,0.045,0.6611046199999999,17.5,32
23,96,2012-09-07,13.953008111999997,1,0.075,0.6976504055999999,17.5,32
23,96,2012-09-14,12.987092799999997,1,0.045,0.6493546399999999,17.5,32
23,96,2012-09-21,12.723975099999999,1,0.045,0.636198755,17.5,32
23,96,2012-09-28,12.5827234,1,0.045,0.6291361700000001,17.5,32
23,96,2012-10-05,11.7072319,1,0.045,0.5853615950000001,17.5,32
23,96,2012-10-12,11.273916,1,0.045,0.5636958,17.5,32
23,96,2012-10-19,11.5007285,1,0.045,0.575036425,17.5,32
23,96,2012-10-26,11.1913477,1,0.045,0.559567385,17.5,32
23,97,2012-08-03,5.825922500000001,1,0.045,0.2912961250000001,17.5,32
23,97,2012-08-10,5.8190691999999995,1,0.045,0.29095346,17.5,32
23,97,2012-08-17,5.8005081,1,0.045,0.290025405,17.5,32
23,97,2012-08-24,5.9334131,1,0.045,0.296670655,17.5,32
23,97,2012-08-31,6.135766899999999,1,0.045,0.30678834499999996,17.5,32
23,97,2012-09-07,6.312619166000001,1,0.075,0.3156309583000001,17.5,32
23,97,2012-09-14,6.0864277,1,0.045,0.304321385,17.5,32
23,97,2012-09-21,5.970446000000001,1,0.045,0.2985223000000001,17.5,32
23,97,2012-09-28,5.786546899999999,1,0.045,0.28932734499999996,17.5,32
23,97,2012-10-05,5.622196899999999,1,0.045,0.28110984499999997,17.5,32
23,97,2012-10-12,5.4910342,1,0.045,0.27455171,17.5,32
23,97,2012-10-19,5.5448422,1,0.045,0.27724211,17.5,32
23,97,2012-10-26,5.5880976,1,0.045,0.27940488,17.5,32
23,98,2012-08-03,0.039640000000000016,1,0.045,0.0019820000000000007,17.5,32
23,98,2012-08-10,0.031015000000000008,1,0.045,0.0015507500000000005,17.5,32
23,98,2012-08-17,0.010195000000000011,1,0.045,0.0005097500000000005,17.5,32
23,98,2012-08-24,0.00644250000000001,1,0.045,0.0003221250000000005,17.5,32
23,98,2012-08-31,0.020997500000000006,1,0.045,0.0010498750000000002,17.5,32
23,98,2012-09-07,0.02525715000000001,1,0.075,0.0012628575000000006,17.5,32
23,98,2012-09-14,0.0414375,1,0.045,0.0020718750000000004,17.5,32
23,98,2012-09-21,0.052215,1,0.045,0.0026107500000000002,17.5,32
23,98,2012-09-28,0.041490000000000006,1,0.045,0.0020745000000000004,17.5,32
23,98,2012-10-05,0.04036000000000001,1,0.045,0.0020180000000000003,17.5,32
23,98,2012-10-12,0.10538249999999999,1,0.045,0.0052691249999999995,17.5,32
23,98,2012-10-19,0.16283749999999997,1,0.045,0.008141874999999998,17.5,32
23,98,2012-10-26,0.2087625,1,0.045,0.010438125,17.5,32
24,1,2012-08-03,11.417723239999997,1,0.045,0.5708861619999999,18.5,32
24,1,2012-08-10,11.370112879999997,1,0.045,0.5685056439999999,18.5,32
24,1,2012-08-17,11.593439199999997,1,0.045,0.5796719599999999,18.5,32
24,1,2012-08-24,11.742038559999997,1,0.045,0.5871019279999999,18.5,32
24,1,2012-08-31,11.687934719999996,1,0.045,0.5843967359999999,18.5,32
24,1,2012-09-07,11.657739783199997,1,0.075,0.5828869891599998,18.5,32
24,1,2012-09-14,11.241932799999995,1,0.045,0.5620966399999998,18.5,32
24,1,2012-09-21,11.719384879999996,1,0.045,0.5859692439999998,18.5,32
24,1,2012-09-28,12.253137959999998,1,0.045,0.612656898,18.5,32
24,1,2012-10-05,12.620945679999997,1,0.045,0.6310472839999999,18.5,32
24,1,2012-10-12,12.985413559999996,1,0.045,0.6492706779999998,18.5,32
24,1,2012-10-19,13.958308559999997,1,0.045,0.697915428,18.5,32
24,1,2012-10-26,14.790569639999996,1,0.045,0.7395284819999999,18.5,32
24,2,2012-08-03,34.90526368,2,0.045,1.745263184,18.5,32
24,2,2012-08-10,35.18731748,2,0.045,1.759365874,18.5,32
24,2,2012-08-17,36.56286312,2,0.045,1.8281431560000003,18.5,32
24,2,2012-08-24,37.0061132,2,0.045,1.85030566,18.5,32
24,2,2012-08-31,37.236540600000005,2,0.045,1.8618270300000004,18.5,32
24,2,2012-09-07,38.3679616544,2,0.075,1.91839808272,18.5,32
24,2,2012-09-14,35.485504039999995,2,0.045,1.7742752019999999,18.5,32
24,2,2012-09-21,33.43604572,2,0.045,1.6718022860000001,18.5,32
24,2,2012-09-28,32.28085504,2,0.045,1.614042752,18.5,32
24,2,2012-10-05,30.974826679999996,1,0.045,1.5487413339999998,18.5,32
24,2,2012-10-12,29.76309196,1,0.045,1.4881545980000002,18.5,32
24,2,2012-10-19,30.643863039999996,1,0.045,1.5321931519999998,18.5,32
24,2,2012-10-26,30.586927,1,0.045,1.52934635,18.5,32
24,3,2012-08-03,14.774137,1,0.045,0.73870685,18.5,32
24,3,2012-08-10,18.186231368421055,1,0.045,0.9093115684210528,18.5,32
24,3,2012-08-17,21.37924157894737,1,0.045,1.0689620789473684,18.5,32
24,3,2012-08-24,24.628431578947367,1,0.045,1.2314215789473684,18.5,32
24,3,2012-08-31,27.619316789473686,1,0.045,1.3809658394736843,18.5,32
24,3,2012-09-07,31.892086718947375,1,0.075,1.594604335947369,18.5,32
24,3,2012-09-14,33.61715921052632,2,0.045,1.6808579605263159,18.5,32
24,3,2012-09-21,30.148462105263157,1,0.045,1.507423105263158,18.5,32
24,3,2012-09-28,25.309356210526317,1,0.045,1.265467810526316,18.5,32
24,3,2012-10-05,19.233474842105263,1,0.045,0.9616737421052632,18.5,32
24,3,2012-10-12,11.367749842105264,1,0.045,0.5683874921052632,18.5,32
24,3,2012-10-19,9.276262210526319,1,0.045,0.46381311052631596,18.5,32
24,3,2012-10-26,8.629457052631581,1,0.045,0.4314728526315791,18.5,32
24,4,2012-08-03,26.55336656,1,0.045,1.3276683280000001,18.5,32
24,4,2012-08-10,26.228643560000005,1,0.045,1.3114321780000004,18.5,32
24,4,2012-08-17,26.532831639999998,1,0.045,1.326641582,18.5,32
24,4,2012-08-24,26.46189336,1,0.045,1.3230946680000002,18.5,32
24,4,2012-08-31,26.11833476,1,0.045,1.305916738,18.5,32
24,4,2012-09-07,26.697166232799997,1,0.075,1.33485831164,18.5,32
24,4,2012-09-14,24.7565836,1,0.045,1.23782918,18.5,32
24,4,2012-09-21,23.93830124,1,0.045,1.1969150620000002,18.5,32
24,4,2012-09-28,23.757994959999998,1,0.045,1.187899748,18.5,32
24,4,2012-10-05,23.398879839999996,1,0.045,1.1699439919999999,18.5,32
24,4,2012-10-12,23.29289872,1,0.045,1.164644936,18.5,32
24,4,2012-10-19,23.845395279999998,1,0.045,1.192269764,18.5,32
24,4,2012-10-26,23.51201104,1,0.045,1.1756005520000001,18.5,32
24,5,2012-08-03,15.03785892,1,0.045,0.751892946,18.5,32
24,5,2012-08-10,15.115155439999999,1,0.045,0.7557577719999999,18.5,32
24,5,2012-08-17,15.56999696,1,0.045,0.778499848,18.5,32
24,5,2012-08-24,15.630208160000002,1,0.045,0.7815104080000002,18.5,32
24,5,2012-08-31,17.699266480000002,1,0.045,0.8849633240000001,18.5,32
24,5,2012-09-07,19.0481390288,1,0.075,0.9524069514400001,18.5,32
24,5,2012-09-14,17.52600052,1,0.045,0.876300026,18.5,32
24,5,2012-09-21,17.18069752,1,0.045,0.859034876,18.5,32
24,5,2012-09-28,16.11073352,1,0.045,0.805536676,18.5,32
24,5,2012-10-05,16.6149494,1,0.045,0.83074747,18.5,32
24,5,2012-10-12,17.95528952,1,0.045,0.8977644760000001,18.5,32
24,5,2012-10-19,19.0828932,1,0.045,0.9541446600000001,18.5,32
24,5,2012-10-26,19.449025119999998,1,0.045,0.9724512559999999,18.5,32
24,6,2012-08-03,4.735102105263158,1,0.045,0.2367551052631579,18.5,32
24,6,2012-08-10,5.046579631578948,1,0.045,0.2523289815789474,18.5,32
24,6,2012-08-17,5.351810947368421,1,0.045,0.26759054736842103,18.5,32
24,6,2012-08-24,5.318519315789474,1,0.045,0.2659259657894737,18.5,32
24,6,2012-08-31,4.758286842105263,1,0.045,0.23791434210526316,18.5,32
24,6,2012-09-07,4.861808162105263,1,0.075,0.24309040810526317,18.5,32
24,6,2012-09-14,4.5731854736842115,1,0.045,0.22865927368421057,18.5,32
24,6,2012-09-21,3.843333052631579,1,0.045,0.19216665263157895,18.5,32
24,6,2012-09-28,3.4922557894736848,1,0.045,0.17461278947368425,18.5,32
24,6,2012-10-05,3.1635379999999995,1,0.045,0.15817689999999998,18.5,32
24,6,2012-10-12,2.612104894736842,1,0.045,0.1306052447368421,18.5,32
24,6,2012-10-19,3.4740174736842104,1,0.045,0.17370087368421053,18.5,32
24,6,2012-10-26,3.7059086842105264,1,0.045,0.18529543421052633,18.5,32
24,7,2012-08-03,22.019206440000005,1,0.045,1.1009603220000004,18.5,32
24,7,2012-08-10,19.350446920000003,1,0.045,0.9675223460000002,18.5,32
24,7,2012-08-17,18.939346720000003,1,0.045,0.9469673360000002,18.5,32
24,7,2012-08-24,18.561268600000002,1,0.045,0.9280634300000001,18.5,32
24,7,2012-08-31,18.464634720000003,1,0.045,0.9232317360000002,18.5,32
24,7,2012-09-07,18.989758468800005,1,0.075,0.9494879234400003,18.5,32
24,7,2012-09-14,17.493311640000005,1,0.045,0.8746655820000003,18.5,32
24,7,2012-09-21,16.324528360000006,1,0.045,0.8162264180000003,18.5,32
24,7,2012-09-28,16.725989280000007,1,0.045,0.8362994640000004,18.5,32
24,7,2012-10-05,17.07771128,1,0.045,0.853885564,18.5,32
24,7,2012-10-12,17.75630248,1,0.045,0.887815124,18.5,32
24,7,2012-10-19,19.70122616,1,0.045,0.9850613080000001,18.5,32
24,7,2012-10-26,19.12884932,1,0.045,0.956442466,18.5,32
24,8,2012-08-03,40.1177406,2,0.045,2.00588703,18.5,32
24,8,2012-08-10,40.09743696,2,0.045,2.004871848,18.5,32
24,8,2012-08-17,40.26774527999999,2,0.045,2.013387264,18.5,32
24,8,2012-08-24,40.442040240000004,2,0.045,2.0221020120000004,18.5,32
24,8,2012-08-31,40.57828964,2,0.045,2.0289144820000002,18.5,32
24,8,2012-09-07,42.630419832,2,0.075,2.1315209916,18.5,32
24,8,2012-09-14,40.89161132,2,0.045,2.044580566,18.5,32
24,8,2012-09-21,41.07418924,2,0.045,2.053709462,18.5,32
24,8,2012-09-28,41.1258176,2,0.045,2.05629088,18.5,32
24,8,2012-10-05,41.304310879999996,2,0.045,2.065215544,18.5,32
24,8,2012-10-12,41.447553559999996,2,0.045,2.072377678,18.5,32
24,8,2012-10-19,41.88107812,2,0.045,2.094053906,18.5,32
24,8,2012-10-26,42.16530556,2,0.045,2.108265278,18.5,32
24,9,2012-08-03,26.3825114,1,0.045,1.31912557,18.5,32
24,9,2012-08-10,24.05889024,1,0.045,1.2029445120000002,18.5,32
24,9,2012-08-17,23.46417528,1,0.045,1.173208764,18.5,32
24,9,2012-08-24,23.658524959999998,1,0.045,1.182926248,18.5,32
24,9,2012-08-31,23.80775348,1,0.045,1.190387674,18.5,32
24,9,2012-09-07,25.5534474328,1,0.075,1.27767237164,18.5,32
24,9,2012-09-14,24.370830119999997,1,0.045,1.218541506,18.5,32
24,9,2012-09-21,22.746570279999997,1,0.045,1.1373285139999998,18.5,32
24,9,2012-09-28,21.68137692,1,0.045,1.084068846,18.5,32
24,9,2012-10-05,21.72568468,1,0.045,1.086284234,18.5,32
24,9,2012-10-12,22.965063240000003,1,0.045,1.1482531620000003,18.5,32
24,9,2012-10-19,23.88784496,1,0.045,1.194392248,18.5,32
24,9,2012-10-26,23.7139714,1,0.045,1.18569857,18.5,32
24,10,2012-08-03,23.70374804,1,0.045,1.1851874020000002,18.5,32
24,10,2012-08-10,22.16004616,1,0.045,1.108002308,18.5,32
24,10,2012-08-17,22.45497716,1,0.045,1.122748858,18.5,32
24,10,2012-08-24,23.04141504,1,0.045,1.152070752,18.5,32
24,10,2012-08-31,22.924994959999996,1,0.045,1.1462497479999998,18.5,32
24,10,2012-09-07,24.3223551648,1,0.075,1.2161177582400002,18.5,32
24,10,2012-09-14,22.636943560000002,1,0.045,1.1318471780000001,18.5,32
24,10,2012-09-21,21.2247028,1,0.045,1.06123514,18.5,32
24,10,2012-09-28,20.40624404,1,0.045,1.0203122020000002,18.5,32
24,10,2012-10-05,19.746380639999998,1,0.045,0.9873190319999999,18.5,32
24,10,2012-10-12,19.528034679999998,1,0.045,0.976401734,18.5,32
24,10,2012-10-19,20.11300844,1,0.045,1.0056504220000002,18.5,32
24,10,2012-10-26,20.6966788,1,0.045,1.0348339400000002,18.5,32
24,11,2012-08-03,21.844027519999997,1,0.045,1.092201376,18.5,32
24,11,2012-08-10,16.33707628,1,0.045,0.8168538140000001,18.5,32
24,11,2012-08-17,14.317894080000002,1,0.045,0.7158947040000001,18.5,32
24,11,2012-08-24,10.41812912,1,0.045,0.520906456,18.5,32
24,11,2012-08-31,10.491268479999999,1,0.045,0.524563424,18.5,32
24,11,2012-09-07,10.857770291200001,1,0.075,0.5428885145600001,18.5,32
24,11,2012-09-14,9.89402708,1,0.045,0.49470135400000004,18.5,32
24,11,2012-09-21,9.9734796,1,0.045,0.49867397999999996,18.5,32
24,11,2012-09-28,9.791425,1,0.045,0.48957125,18.5,32
24,11,2012-10-05,9.98234076,1,0.045,0.499117038,18.5,32
24,11,2012-10-12,10.380328559999999,1,0.045,0.5190164279999999,18.5,32
24,11,2012-10-19,11.1619256,1,0.045,0.55809628,18.5,32
24,11,2012-10-26,11.653025159999999,1,0.045,0.582651258,18.5,32
24,12,2012-08-03,5.883190157894737,1,0.045,0.2941595078947369,18.5,32
24,12,2012-08-10,5.612823631578947,1,0.045,0.28064118157894735,18.5,32
24,12,2012-08-17,5.4273921578947375,1,0.045,0.2713696078947369,18.5,32
24,12,2012-08-24,5.610505157894737,1,0.045,0.28052525789473687,18.5,32
24,12,2012-08-31,5.6466181578947365,1,0.045,0.28233090789473686,18.5,32
24,12,2012-09-07,6.063008140000001,1,0.075,0.30315040700000007,18.5,32
24,12,2012-09-14,5.669243263157894,1,0.045,0.28346216315789474,18.5,32
24,12,2012-09-21,5.363413631578947,1,0.045,0.26817068157894736,18.5,32
24,12,2012-09-28,5.178665578947369,1,0.045,0.25893327894736845,18.5,32
24,12,2012-10-05,4.798196052631579,1,0.045,0.23990980263157896,18.5,32
24,12,2012-10-12,4.543958263157895,1,0.045,0.22719791315789478,18.5,32
24,12,2012-10-19,4.562263631578947,1,0.045,0.22811318157894736,18.5,32
24,12,2012-10-26,4.390242684210526,1,0.045,0.21951213421052632,18.5,32
24,13,2012-08-03,24.110677359999997,1,0.045,1.2055338679999998,18.5,32
24,13,2012-08-10,23.854401480000003,1,0.045,1.1927200740000001,18.5,32
24,13,2012-08-17,24.6231958,1,0.045,1.2311597900000002,18.5,32
24,13,2012-08-24,25.27280252,1,0.045,1.263640126,18.5,32
24,13,2012-08-31,25.82245512,1,0.045,1.291122756,18.5,32
24,13,2012-09-07,27.5185204616,1,0.075,1.3759260230800001,18.5,32
24,13,2012-09-14,26.00899224,1,0.045,1.3004496120000002,18.5,32
24,13,2012-09-21,25.14735272,1,0.045,1.2573676360000001,18.5,32
24,13,2012-09-28,24.97098604,1,0.045,1.248549302,18.5,32
24,13,2012-10-05,23.938036640000004,1,0.045,1.1969018320000002,18.5,32
24,13,2012-10-12,23.547181279999997,1,0.045,1.1773590639999998,18.5,32
24,13,2012-10-19,23.90353476,1,0.045,1.195176738,18.5,32
24,13,2012-10-26,23.563513959999998,1,0.045,1.178175698,18.5,32
24,14,2012-08-03,12.592368879999999,1,0.045,0.629618444,18.5,32
24,14,2012-08-10,12.276783400000001,1,0.045,0.6138391700000001,18.5,32
24,14,2012-08-17,12.943349999999999,1,0.045,0.6471675,18.5,32
24,14,2012-08-24,13.25560544,1,0.045,0.662780272,18.5,32
24,14,2012-08-31,13.95600752,1,0.045,0.697800376,18.5,32
24,14,2012-09-07,14.591333836800002,1,0.075,0.7295666918400001,18.5,32
24,14,2012-09-14,13.69942588,1,0.045,0.684971294,18.5,32
24,14,2012-09-21,12.95654668,1,0.045,0.647827334,18.5,32
24,14,2012-09-28,12.901343279999997,1,0.045,0.6450671639999999,18.5,32
24,14,2012-10-05,12.863968039999998,1,0.045,0.6431984019999999,18.5,32
24,14,2012-10-12,12.34607724,1,0.045,0.617303862,18.5,32
24,14,2012-10-19,13.14248012,1,0.045,0.6571240060000001,18.5,32
24,14,2012-10-26,13.049082199999999,1,0.045,0.65245411,18.5,32
24,16,2012-08-03,32.36687521052632,2,0.045,1.618343760526316,18.5,32
24,16,2012-08-10,25.80667268421053,1,0.045,1.2903336342105265,18.5,32
24,16,2012-08-17,22.453669736842105,1,0.045,1.1226834868421054,18.5,32
24,16,2012-08-24,20.609216894736843,1,0.045,1.0304608447368422,18.5,32
24,16,2012-08-31,19.09886410526316,1,0.045,0.9549432052631581,18.5,32
24,16,2012-09-07,17.952776696842108,1,0.075,0.8976388348421054,18.5,32
24,16,2012-09-14,14.644075526315788,1,0.045,0.7322037763157895,18.5,32
24,16,2012-09-21,12.301011578947369,1,0.045,0.6150505789473685,18.5,32
24,16,2012-09-28,10.333352105263158,1,0.045,0.5166676052631579,18.5,32
24,16,2012-10-05,8.691044894736843,1,0.045,0.4345522447368422,18.5,32
24,16,2012-10-12,7.283058263157895,1,0.045,0.3641529131578948,18.5,32
24,16,2012-10-19,7.080750157894737,1,0.045,0.35403750789473687,18.5,32
24,16,2012-10-26,6.554325105263159,1,0.045,0.32771625526315795,18.5,32
24,17,2012-08-03,12.458293842105263,1,0.045,0.6229146921052632,18.5,32
24,17,2012-08-10,12.359043052631579,1,0.045,0.617952152631579,18.5,32
24,17,2012-08-17,12.780249631578949,1,0.045,0.6390124815789475,18.5,32
24,17,2012-08-24,13.317808000000001,1,0.045,0.6658904000000001,18.5,32
24,17,2012-08-31,13.594993263157894,1,0.045,0.6797496631578948,18.5,32
24,17,2012-09-07,14.596427565263157,1,0.075,0.729821378263158,18.5,32
24,17,2012-09-14,14.446069105263158,1,0.045,0.722303455263158,18.5,32
24,17,2012-09-21,13.689929473684211,1,0.045,0.6844964736842106,18.5,32
24,17,2012-09-28,13.809311526315788,1,0.045,0.6904655763157894,18.5,32
24,17,2012-10-05,13.976030157894735,1,0.045,0.6988015078947368,18.5,32
24,17,2012-10-12,13.718003894736842,1,0.045,0.6859001947368422,18.5,32
24,17,2012-10-19,14.761600736842105,1,0.045,0.7380800368421053,18.5,32
24,17,2012-10-26,14.775622473684212,1,0.045,0.7387811236842107,18.5,32
24,18,2012-08-10,0.007329000000003184,1,0.045,0.0003664500000001592,18.5,32
24,18,2012-08-17,0.004364500000003183,1,0.045,0.00021822500000015914,18.5,32
24,18,2012-08-24,0.01269100000000318,1,0.045,0.000634550000000159,18.5,32
24,18,2012-08-31,0.019463500000003183,1,0.045,0.0009731750000001592,18.5,32
24,18,2012-09-07,0.22758253000000336,1,0.075,0.01137912650000017,18.5,32
24,18,2012-09-14,0.5807655000000032,1,0.045,0.02903827500000016,18.5,32
24,18,2012-09-21,1.135438500000003,1,0.045,0.05677192500000015,18.5,32
24,18,2012-09-28,2.9065540000000034,1,0.045,0.14532770000000017,18.5,32
24,18,2012-10-05,4.8823320000000034,1,0.045,0.24411660000000018,18.5,32
24,18,2012-10-12,7.379872500000004,1,0.045,0.3689936250000002,18.5,32
24,18,2012-10-19,10.775485000000003,1,0.045,0.5387742500000002,18.5,32
24,18,2012-10-26,12.947879000000004,1,0.045,0.6473939500000002,18.5,32
24,19,2012-08-03,0.1111635,1,0.045,0.005558175,18.5,32
24,19,2012-08-10,0.1265145,1,0.045,0.006325725000000001,18.5,32
24,19,2012-08-17,0.11708549999999998,1,0.045,0.005854274999999999,18.5,32
24,19,2012-08-24,0.1088745,1,0.045,0.005443725,18.5,32
24,19,2012-08-31,0.09467149999999999,1,0.045,0.004733575,18.5,32
24,19,2012-09-07,0.06719552000000001,1,0.075,0.0033597760000000005,18.5,32
24,19,2012-09-14,0.0694645,1,0.045,0.003473225,18.5,32
24,19,2012-09-21,0.058187499999999996,1,0.045,0.002909375,18.5,32
24,19,2012-09-28,0.059430000000000004,1,0.045,0.0029715,18.5,32
24,19,2012-10-05,0.062432999999999995,1,0.045,0.00312165,18.5,32
24,19,2012-10-12,0.068257,1,0.045,0.0034128500000000003,18.5,32
24,19,2012-10-19,0.08509550000000002,1,0.045,0.0042547750000000014,18.5,32
24,19,2012-10-26,0.118433,1,0.045,0.0059216500000000005,18.5,32
24,20,2012-08-03,6.964978631578948,1,0.045,0.34824893157894743,18.5,32
24,20,2012-08-10,6.927751526315789,1,0.045,0.3463875763157895,18.5,32
24,20,2012-08-17,7.215340263157895,1,0.045,0.3607670131578948,18.5,32
24,20,2012-08-24,7.422393631578947,1,0.045,0.37111968157894737,18.5,32
24,20,2012-08-31,7.5017504210526305,1,0.045,0.37508752105263155,18.5,32
24,20,2012-09-07,7.604253830526317,1,0.075,0.38021269152631587,18.5,32
24,20,2012-09-14,6.840062157894738,1,0.045,0.3420031078947369,18.5,32
24,20,2012-09-21,6.269934263157894,1,0.045,0.31349671315789474,18.5,32
24,20,2012-09-28,5.730900736842106,1,0.045,0.2865450368421053,18.5,32
24,20,2012-10-05,5.2888975263157905,1,0.045,0.26444487631578956,18.5,32
24,20,2012-10-12,5.030257473684211,1,0.045,0.25151287368421055,18.5,32
24,20,2012-10-19,5.081787421052631,1,0.045,0.2540893710526316,18.5,32
24,20,2012-10-26,4.988130368421052,1,0.045,0.2494065184210526,18.5,32
24,21,2012-08-03,7.218785736842104,1,0.045,0.36093928684210524,18.5,32
24,21,2012-08-10,6.994811894736841,1,0.045,0.3497405947368421,18.5,32
24,21,2012-08-17,7.198680263157895,1,0.045,0.35993401315789475,18.5,32
24,21,2012-08-24,7.225148,1,0.045,0.3612574,18.5,32
24,21,2012-08-31,7.1488653157894735,1,0.045,0.3574432657894737,18.5,32
24,21,2012-09-07,7.413081826315789,1,0.075,0.37065409131578947,18.5,32
24,21,2012-09-14,6.747134947368421,1,0.045,0.3373567473684211,18.5,32
24,21,2012-09-21,6.536906894736842,1,0.045,0.3268453447368421,18.5,32
24,21,2012-09-28,6.439670263157895,1,0.045,0.32198351315789475,18.5,32
24,21,2012-10-05,6.2614056842105255,1,0.045,0.3130702842105263,18.5,32
24,21,2012-10-12,6.000599315789473,1,0.045,0.30002996578947366,18.5,32
24,21,2012-10-19,5.89625252631579,1,0.045,0.29481262631578947,18.5,32
24,21,2012-10-26,5.687419684210527,1,0.045,0.28437098421052637,18.5,32
24,22,2012-08-03,12.760265368421054,1,0.045,0.6380132684210528,18.5,32
24,22,2012-08-10,13.144304157894739,1,0.045,0.657215207894737,18.5,32
24,22,2012-08-17,12.975483684210527,1,0.045,0.6487741842105264,18.5,32
24,22,2012-08-24,13.24967994736842,1,0.045,0.6624839973684211,18.5,32
24,22,2012-08-31,13.85208594736842,1,0.045,0.6926042973684211,18.5,32
24,22,2012-09-07,14.728658604210525,1,0.075,0.7364329302105262,18.5,32
24,22,2012-09-14,13.914470684210526,1,0.045,0.6957235342105264,18.5,32
24,22,2012-09-21,13.055002947368422,1,0.045,0.6527501473684212,18.5,32
24,22,2012-09-28,12.853024947368421,1,0.045,0.6426512473684212,18.5,32
24,22,2012-10-05,12.563483947368422,1,0.045,0.6281741973684212,18.5,32
24,22,2012-10-12,12.716722421052632,1,0.045,0.6358361210526317,18.5,32
24,22,2012-10-19,13.903778368421051,1,0.045,0.6951889184210526,18.5,32
24,22,2012-10-26,13.059090578947368,1,0.045,0.6529545289473684,18.5,32
24,23,2012-08-03,24.92916748,1,0.045,1.2464583740000001,18.5,32
24,23,2012-08-10,22.676958919999997,1,0.045,1.133847946,18.5,32
24,23,2012-08-17,23.19367372,1,0.045,1.159683686,18.5,32
24,23,2012-08-24,23.292843839999996,1,0.045,1.1646421919999999,18.5,32
24,23,2012-08-31,23.20044748,1,0.045,1.1600223740000002,18.5,32
24,23,2012-09-07,24.2505221448,1,0.075,1.2125261072400002,18.5,32
24,23,2012-09-14,22.47745248,1,0.045,1.123872624,18.5,32
24,23,2012-09-21,20.53224264,1,0.045,1.0266121320000001,18.5,32
